X2,X4,X6,X8,X9_encoded,X10_encoded,X11_encoded,X3_encoded,X5_encoded,X7_encoded,Y
16.75,0.039451625,39.548,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,7.21
14.15,0.0,197.111,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,8.22
8.43,0.114609875,197.0084,1985.0,2.0,3.0,4.0,0.0,14.0,5.0,8.12
15.1,0.117442838,257.7304,1985.0,1.0,1.0,1.0,1.0,13.0,4.0,6.65
15.1,0.160852421,131.3942,1998.0,1.0,3.0,1.0,1.0,10.0,0.0,5.99
17.75,0.03048292,257.2672,1999.0,2.0,1.0,2.0,0.0,4.0,9.0,8.03
12.85,0.033314389,171.6422,2009.0,2.0,3.0,3.0,0.0,13.0,3.0,8.09
10.5,0.044139551,143.9128,1998.0,1.0,3.0,1.0,1.0,0.0,0.0,4.97
15.0,0.0,44.1428,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,7.22
13.3,0.071106549,60.5536,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,7.67
12.35,0.099674817,112.2518,1987.0,3.0,3.0,2.0,0.0,6.0,1.0,7.22
7.84,0.153806271,51.335,2002.0,1.0,2.0,2.0,1.0,3.0,7.0,7.09
6.76,0.028958563,78.396,1987.0,3.0,3.0,2.0,1.0,6.0,1.0,7.47
9.895,0.168780385,236.8564,2007.0,2.0,2.0,2.0,0.0,14.0,2.0,8.47
8.315,0.035627489,146.6444,1999.0,2.0,1.0,2.0,1.0,0.0,9.0,6.77
17.5,0.052657753,103.699,2009.0,2.0,3.0,3.0,0.0,13.0,3.0,6.94
11.6,0.0097548959999999,223.0404,1987.0,3.0,3.0,2.0,1.0,13.0,1.0,7.61
7.285,0.0311516329999999,173.2054,1997.0,1.0,1.0,2.0,0.0,9.0,8.0,8.5
20.6,0.1188276819999999,75.0696,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,5.0
16.1,0.034501016,255.7356,2007.0,2.0,2.0,2.0,0.0,6.0,2.0,7.84
11.0,0.038109194,40.948,2007.0,2.0,2.0,2.0,0.0,8.0,2.0,6.17
17.7,0.087791917,180.6292,2004.0,1.0,2.0,2.0,0.0,4.0,6.0,8.04
17.35,0.062839798,90.883,2004.0,1.0,2.0,2.0,1.0,0.0,6.0,7.44
15.85,0.029595637,40.9822,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,6.76
18.2,0.090267996,194.711,2009.0,2.0,3.0,3.0,0.0,6.0,3.0,8.5
7.825,0.150248468,155.2288,1999.0,2.0,1.0,2.0,1.0,5.0,9.0,7.14
19.35,0.0823943209999999,48.5034,1999.0,2.0,1.0,2.0,1.0,0.0,9.0,5.49
8.895,0.0264510279999999,210.3954,2009.0,2.0,3.0,3.0,0.0,5.0,3.0,8.52
7.475,0.01319424,217.4192,2007.0,2.0,2.0,2.0,0.0,9.0,2.0,8.37
10.5,0.071257912,121.3098,1997.0,1.0,1.0,2.0,0.0,5.0,8.0,6.74
12.3,0.036908933,115.9834,1987.0,3.0,3.0,2.0,0.0,13.0,1.0,7.64
6.035,0.141475625,155.0998,1999.0,2.0,1.0,2.0,0.0,13.0,9.0,7.12
20.75,0.007551665,107.1622,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,7.43
13.85,0.0313385579999999,41.048,1997.0,1.0,1.0,2.0,0.0,11.0,8.0,6.46
15.5,0.075904695,263.9568,2002.0,2.0,2.0,2.0,1.0,0.0,7.0,8.47
11.6,0.07760107,171.0106,2007.0,2.0,2.0,2.0,1.0,5.0,2.0,8.03
11.3,0.048426708,258.7278,1985.0,2.0,3.0,4.0,1.0,5.0,5.0,8.61
6.635,0.00636189,121.1098,2007.0,2.0,2.0,2.0,1.0,0.0,2.0,7.88
6.785,0.023021406,208.9928,2002.0,1.0,2.0,2.0,1.0,13.0,7.0,7.65
16.2,0.019378432,156.4972,1997.0,1.0,1.0,2.0,0.0,14.0,8.0,6.99
5.94,0.035084073,176.4344,2007.0,2.0,2.0,2.0,0.0,3.0,2.0,7.67
13.35,0.038604817,236.3564,2002.0,1.0,2.0,2.0,0.0,13.0,7.0,7.67
6.3,0.21332355,208.527,1998.0,1.0,3.0,1.0,0.0,3.0,0.0,6.04
17.1,0.054514169,84.4566,2007.0,2.0,2.0,2.0,0.0,1.0,2.0,6.38
8.355,0.187850233,146.5418,1999.0,2.0,1.0,2.0,0.0,3.0,9.0,7.82
18.25,0.054455125,142.0154,2009.0,2.0,3.0,3.0,0.0,13.0,3.0,6.75
16.2,0.044660955,74.767,1985.0,2.0,3.0,4.0,0.0,14.0,5.0,7.89
15.5,0.089120516,149.8708,1985.0,2.0,3.0,4.0,1.0,13.0,5.0,8.19
14.35,0.02524761,81.9934,1985.0,2.0,3.0,4.0,1.0,0.0,5.0,8.14
12.65,0.069707771,51.0324,2009.0,2.0,3.0,3.0,0.0,10.0,3.0,6.59
7.855,0.036150153,219.5482,1985.0,2.0,3.0,4.0,0.0,4.0,5.0,8.65
16.5,0.074245348,208.2638,2007.0,2.0,2.0,2.0,0.0,3.0,2.0,8.47
20.85,0.062321222,87.2514,1999.0,2.0,1.0,2.0,1.0,0.0,9.0,5.58
6.155,0.158441218,213.756,1998.0,1.0,3.0,1.0,1.0,10.0,0.0,6.75
7.565,0.054630544,57.393,2004.0,1.0,2.0,2.0,0.0,8.0,6.0,6.6
8.905,0.143419394,61.4878,2002.0,1.0,2.0,2.0,0.0,5.0,7.0,7.05
9.195,0.048059871,105.8622,1997.0,1.0,1.0,2.0,0.0,9.0,8.0,7.71
16.2,0.103894671,101.299,2009.0,2.0,3.0,3.0,0.0,3.0,3.0,7.53
12.15,0.253947823,223.8404,1985.0,1.0,1.0,1.0,0.0,8.0,4.0,6.51
14.5,0.148737487,155.1314,1985.0,1.0,1.0,1.0,1.0,3.0,4.0,5.04
12.3,0.058207114,59.1562,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,7.08
6.135,0.078957122,111.986,2004.0,1.0,2.0,2.0,0.0,14.0,6.0,7.44
17.25,0.0,95.2068,1987.0,3.0,3.0,2.0,1.0,13.0,1.0,7.91
11.3,0.066729996,257.2962,1997.0,1.0,1.0,2.0,1.0,5.0,8.0,8.5
19.85,0.1107011,88.6856,1985.0,1.0,1.0,1.0,1.0,4.0,4.0,5.86
17.85,0.018052019,96.6094,1999.0,2.0,1.0,2.0,0.0,8.0,9.0,6.75
14.85,0.15643727,142.0812,1998.0,1.0,3.0,1.0,0.0,0.0,0.0,5.65
16.5,0.035728302,95.212,2002.0,1.0,2.0,2.0,0.0,8.0,7.0,6.73
17.25,0.03717912,162.5526,2004.0,1.0,2.0,2.0,0.0,14.0,6.0,8.69
10.695,0.019123874,73.0038,1998.0,2.0,3.0,1.0,1.0,13.0,0.0,5.0
6.8,0.177354373,46.6744,1985.0,1.0,1.0,1.0,0.0,0.0,4.0,4.91
12.3,0.058116758,57.5562,1997.0,1.0,1.0,2.0,1.0,13.0,8.0,6.48
6.235,0.118915034,264.791,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,7.65
12.15,0.131973625,187.9872,1987.0,3.0,3.0,2.0,1.0,6.0,1.0,7.81
7.47,0.0,211.8218,2002.0,1.0,2.0,2.0,1.0,5.0,7.0,8.77
8.155,0.033555399,74.7354,1997.0,1.0,1.0,2.0,1.0,5.0,8.0,7.41
8.895,0.088681966,121.973,2009.0,2.0,3.0,3.0,1.0,13.0,3.0,7.99
7.97,0.0216232139999999,107.6596,2009.0,2.0,3.0,3.0,0.0,12.0,3.0,7.51
16.2,0.0333737479999999,74.0696,2004.0,1.0,2.0,2.0,0.0,14.0,6.0,6.8
14.5,0.089917769,160.3604,1999.0,2.0,1.0,2.0,0.0,8.0,9.0,7.96
5.175,0.053148497,36.3874,1985.0,1.0,1.0,1.0,0.0,8.0,4.0,4.66
15.7,0.122470805,131.7942,2004.0,1.0,2.0,2.0,0.0,3.0,6.0,7.59
13.3,0.035607579,119.9124,1998.0,1.0,3.0,1.0,0.0,0.0,0.0,4.78
6.865,0.0568199359999999,212.6218,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,7.67
8.21,0.044925784,86.0198,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,7.36
20.7,0.071699984,177.6028,1998.0,1.0,3.0,1.0,0.0,4.0,0.0,6.28
11.6,0.077321087,169.3106,2002.0,1.0,2.0,2.0,1.0,5.0,7.0,7.71
7.3,0.150806666,149.0076,1985.0,1.0,1.0,1.0,0.0,5.0,4.0,5.69
12.65,0.127283051,191.7846,1998.0,1.0,3.0,1.0,1.0,5.0,0.0,5.95
19.25,0.138008431,54.8298,1985.0,2.0,3.0,4.0,1.0,4.0,5.0,7.21
12.6,0.074035365,256.1356,1999.0,2.0,1.0,2.0,1.0,4.0,9.0,8.43
13.35,0.0917230659999999,148.8708,2007.0,2.0,2.0,2.0,0.0,13.0,2.0,8.23
4.61,0.122901056,174.4396,2002.0,1.0,2.0,2.0,0.0,7.0,7.0,7.87
13.8,0.0,263.7884,1999.0,2.0,1.0,2.0,0.0,4.0,9.0,8.22
5.175,0.073077197,34.3216,1985.0,1.0,1.0,1.0,0.0,8.0,4.0,3.54
14.0,0.175991929,140.7812,1998.0,1.0,3.0,1.0,1.0,5.0,0.0,4.96
9.17,0.172365428,144.847,1998.0,1.0,3.0,1.0,0.0,0.0,0.0,6.35
16.5,0.094246644,98.9068,2009.0,2.0,3.0,3.0,1.0,0.0,3.0,7.47
16.7,0.10203648,180.9292,2004.0,1.0,2.0,2.0,0.0,3.0,6.0,7.91
19.1,0.066969525,39.2796,1985.0,2.0,3.0,4.0,0.0,9.0,5.0,6.55
6.98,0.041071581,82.5934,1987.0,3.0,3.0,2.0,0.0,3.0,1.0,7.18
12.15,0.028656248,149.3708,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,7.09
19.25,0.034693175,140.1496,2004.0,1.0,2.0,2.0,1.0,3.0,6.0,7.35
15.75,0.071628097,251.904,1985.0,2.0,3.0,4.0,0.0,7.0,5.0,8.37
9.3,0.028516696,194.6136,2004.0,1.0,2.0,2.0,0.0,0.0,6.0,8.04
11.0,0.054939029,101.4358,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,7.38
6.67,0.090130537,131.4626,2002.0,1.0,2.0,2.0,1.0,13.0,7.0,7.44
6.675,0.0,92.9462,2009.0,2.0,3.0,3.0,0.0,13.0,3.0,6.93
6.48,0.033893487,147.0076,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,8.04
14.1,0.1139081169999999,53.3956,2007.0,2.0,2.0,2.0,0.0,0.0,2.0,6.89
15.35,0.020326962,216.7508,1997.0,1.0,1.0,2.0,0.0,14.0,8.0,7.46
7.05,0.08509812,108.2912,1999.0,2.0,1.0,2.0,0.0,13.0,9.0,7.74
11.1,0.035997543,176.9712,1987.0,3.0,3.0,2.0,1.0,5.0,1.0,8.21
6.445,0.029686148,96.4436,2004.0,1.0,2.0,2.0,0.0,0.0,6.0,5.94
7.5,0.032626952,235.9906,1997.0,1.0,1.0,2.0,0.0,5.0,8.0,8.84
17.25,0.035057688,91.612,2004.0,1.0,2.0,2.0,0.0,4.0,6.0,5.63
20.35,0.060699725,233.3616,1997.0,1.0,1.0,2.0,0.0,0.0,8.0,8.71
18.1,0.041063069,93.5778,1985.0,1.0,1.0,1.0,0.0,6.0,4.0,5.24
4.59,0.070767174,111.986,2004.0,1.0,2.0,2.0,0.0,14.0,6.0,6.67
12.6,0.031598706,172.9764,2002.0,1.0,2.0,2.0,1.0,0.0,7.0,7.71
5.98,0.075495088,55.3614,1987.0,3.0,3.0,2.0,0.0,7.0,1.0,6.21
7.47,0.15277077,214.4218,2009.0,2.0,3.0,3.0,1.0,5.0,3.0,8.36
20.7,0.04307908,177.8028,2007.0,2.0,2.0,2.0,0.0,4.0,2.0,7.12
6.17,0.010652508,65.6826,2002.0,2.0,2.0,2.0,0.0,10.0,7.0,6.65
11.35,0.0233180679999999,182.4608,2004.0,1.0,2.0,2.0,1.0,4.0,6.0,8.93
19.5,0.030819397,86.054,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,7.76
15.75,0.165838224,36.6506,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,6.41
15.6,0.13575135,111.5544,1998.0,1.0,3.0,1.0,0.0,0.0,0.0,5.41
8.395,0.07191675,254.804,1987.0,3.0,3.0,2.0,0.0,7.0,1.0,8.97
8.395,0.039653081,99.5042,2009.0,2.0,3.0,3.0,0.0,13.0,3.0,7.43
19.2,0.0,184.595,2009.0,2.0,3.0,3.0,1.0,6.0,3.0,8.25
8.06,0.021358889,232.3326,1987.0,3.0,3.0,2.0,0.0,2.0,1.0,7.84
16.75,0.032652796,190.8162,2002.0,1.0,2.0,2.0,0.0,8.0,7.0,7.97
13.0,0.0420611,254.1014,2007.0,2.0,2.0,2.0,0.0,9.0,2.0,8.11
11.3,0.0,245.2118,2002.0,1.0,2.0,2.0,0.0,0.0,7.0,8.64
13.85,0.0306459579999999,141.7154,1985.0,2.0,3.0,4.0,0.0,14.0,5.0,7.9
21.2,0.118297605,175.037,1998.0,1.0,3.0,1.0,0.0,13.0,0.0,6.27
20.2,0.096709408,175.8028,2002.0,1.0,2.0,2.0,1.0,10.0,7.0,8.27
8.02,0.019901356,157.5972,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,8.14
10.895,0.087221497,263.991,1985.0,2.0,3.0,4.0,1.0,4.0,5.0,9.16
18.25,0.07518071,126.2046,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,7.39
7.05,0.1422157,108.7912,1998.0,1.0,3.0,1.0,0.0,13.0,0.0,4.69
5.51,0.034543718,99.7726,2002.0,1.0,2.0,2.0,0.0,8.0,7.0,6.89
15.7,0.030751366,42.577,1999.0,2.0,1.0,2.0,0.0,7.0,9.0,6.86
9.6,0.096842096,166.1158,2007.0,2.0,2.0,2.0,0.0,14.0,2.0,6.22
5.175,0.050808821,33.6874,1998.0,1.0,3.0,1.0,0.0,8.0,0.0,4.26
15.6,0.063081713,125.7704,1998.0,1.0,3.0,1.0,0.0,13.0,0.0,5.52
7.81,0.055451725,122.6046,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,7.77
19.35,0.0,120.5072,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,7.9
19.7,0.108665723,86.4198,1998.0,1.0,3.0,1.0,0.0,3.0,0.0,4.47
15.85,0.043322254,39.6164,2002.0,1.0,2.0,2.0,0.0,15.0,7.0,6.91
17.6,0.057809959,156.2314,1985.0,2.0,3.0,4.0,0.0,10.0,5.0,7.99
7.3,0.086132373,148.8076,1997.0,1.0,1.0,2.0,0.0,5.0,8.0,8.04
6.15,0.046342889,97.3384,1999.0,2.0,1.0,2.0,0.0,0.0,9.0,6.79
6.44,0.132590283,98.17,1998.0,1.0,3.0,1.0,0.0,1.0,0.0,5.3
19.0,0.030516069,227.801,1985.0,1.0,1.0,1.0,0.0,6.0,4.0,6.13
15.5,0.025473816,83.1934,2009.0,2.0,3.0,3.0,1.0,0.0,3.0,7.04
15.2,0.0,96.6752,1997.0,1.0,1.0,2.0,0.0,14.0,8.0,6.17
14.8,0.043856919,109.057,1987.0,3.0,3.0,2.0,1.0,1.0,1.0,7.92
18.35,0.041904578,188.1872,2007.0,2.0,2.0,2.0,0.0,7.0,2.0,8.33
9.0,0.038917891,35.919000000000004,2004.0,1.0,2.0,2.0,0.0,14.0,6.0,7.07
17.85,0.046707264,152.6682,1999.0,2.0,1.0,2.0,0.0,10.0,9.0,7.51
17.75,0.030501281,180.566,2004.0,1.0,2.0,2.0,0.0,11.0,6.0,8.14
6.615,0.093574769,199.4426,2002.0,1.0,2.0,2.0,0.0,4.0,7.0,8.12
20.1,0.074565098,111.3228,1987.0,3.0,3.0,2.0,0.0,4.0,1.0,6.5
9.195,0.064014173,83.3566,1997.0,1.0,1.0,2.0,1.0,5.0,8.0,7.27
20.2,0.011838464,155.134,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,7.86
19.0,0.086837543,106.2306,1985.0,2.0,3.0,4.0,1.0,5.0,5.0,7.65
8.26,0.034457776,113.3834,1999.0,2.0,1.0,2.0,0.0,7.0,9.0,7.64
11.5,0.0,190.9162,1985.0,2.0,3.0,4.0,0.0,5.0,5.0,8.66
7.52,0.044091657,182.995,1999.0,2.0,1.0,2.0,1.0,0.0,9.0,8.25
17.0,0.026546765,142.14700000000002,1987.0,3.0,3.0,2.0,1.0,3.0,1.0,7.67
19.6,0.0239511489999999,105.6964,1997.0,1.0,1.0,2.0,0.0,9.0,8.0,7.36
5.095,0.129705008,141.8838,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,7.58
17.0,0.026563851,141.247,2004.0,1.0,2.0,2.0,1.0,3.0,6.0,8.1
15.35,0.015700603,141.14700000000002,1999.0,2.0,1.0,2.0,0.0,11.0,9.0,7.91
8.42,0.0,229.0352,2004.0,1.0,2.0,2.0,1.0,3.0,6.0,8.61
6.985,0.137366883,184.9608,1997.0,1.0,1.0,2.0,1.0,10.0,8.0,8.26
6.3,0.127424932,208.127,2004.0,1.0,2.0,2.0,0.0,3.0,6.0,7.74
14.85,0.09384335,142.3812,2009.0,2.0,3.0,3.0,0.0,0.0,3.0,7.04
12.35,0.038578501,109.557,2002.0,1.0,2.0,2.0,1.0,6.0,7.0,7.47
12.3,0.1117278759999999,33.9874,2009.0,2.0,3.0,3.0,0.0,0.0,3.0,6.34
10.5,0.0526370559999999,88.583,1999.0,2.0,1.0,2.0,0.0,5.0,9.0,6.7
15.35,0.0967904969999999,197.2768,2009.0,2.0,3.0,3.0,0.0,14.0,3.0,8.28
18.5,0.033997473,129.9284,1999.0,2.0,1.0,2.0,0.0,11.0,9.0,7.52
11.6,0.157149885,168.2474,2002.0,1.0,2.0,2.0,1.0,2.0,7.0,7.96
14.3,0.12780038,83.6224,2002.0,1.0,2.0,2.0,0.0,5.0,7.0,6.75
8.52,0.045291822,153.5682,1998.0,1.0,3.0,1.0,0.0,14.0,0.0,6.13
18.2,0.161458973,37.819,2004.0,1.0,2.0,2.0,0.0,6.0,6.0,5.55
18.25,0.171093639,155.66299999999998,1999.0,2.0,1.0,2.0,1.0,4.0,9.0,7.62
12.1,0.14825809,108.428,1987.0,3.0,3.0,2.0,0.0,6.0,1.0,7.15
13.35,0.017821466,75.1012,2002.0,1.0,2.0,2.0,0.0,4.0,7.0,7.22
19.5,0.01581384,183.2608,2007.0,2.0,2.0,2.0,0.0,9.0,2.0,7.99
15.7,0.119959873,45.506,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,6.79
14.35,0.091283986,232.6984,2009.0,2.0,3.0,3.0,1.0,5.0,3.0,7.75
7.39,0.049066248,192.4478,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,9.1
11.1,0.135416391,218.3482,2002.0,1.0,2.0,2.0,0.0,13.0,7.0,7.95
8.42,0.070510189,214.4192,1987.0,3.0,3.0,2.0,0.0,9.0,1.0,7.45
16.1,0.066765523,107.1964,1985.0,1.0,1.0,1.0,1.0,6.0,4.0,6.04
15.5,0.07575107,262.8568,1997.0,1.0,1.0,2.0,1.0,0.0,8.0,8.67
11.65,0.058730831,171.9422,1997.0,1.0,1.0,2.0,1.0,0.0,8.0,8.15
17.35,0.020460284,81.7618,1985.0,2.0,3.0,4.0,0.0,11.0,5.0,7.68
12.3,0.069401919,107.9938,1987.0,3.0,3.0,2.0,0.0,14.0,1.0,7.62
13.65,0.026579951,34.7532,1987.0,3.0,3.0,2.0,1.0,10.0,1.0,6.53
13.3,0.0,62.151,1998.0,1.0,3.0,1.0,0.0,13.0,0.0,4.15
6.215,0.139913045,227.9036,1985.0,1.0,1.0,1.0,1.0,1.0,4.0,6.12
9.5,0.022093019,195.9452,1999.0,2.0,1.0,2.0,1.0,10.0,9.0,7.76
8.8,0.071369947,209.1612,1987.0,3.0,3.0,2.0,0.0,13.0,1.0,7.65
20.7,0.047482391,215.9876,2004.0,1.0,2.0,2.0,1.0,4.0,6.0,8.14
11.5,0.017642229,131.8626,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,7.97
16.7,0.052625179,113.4176,2009.0,2.0,3.0,3.0,1.0,5.0,3.0,7.31
6.885,0.14057889,112.1228,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,6.5
6.715,0.203510667,41.0454,1998.0,1.0,3.0,1.0,1.0,0.0,0.0,5.53
5.19,0.044321422,103.899,1999.0,2.0,1.0,2.0,1.0,10.0,9.0,7.97
9.395,0.045525961,83.425,2007.0,1.0,2.0,2.0,0.0,13.0,2.0,7.31
9.695,0.029140008,176.33700000000002,1987.0,3.0,3.0,2.0,1.0,3.0,1.0,8.17
6.695,0.075878519,194.082,1997.0,1.0,1.0,2.0,0.0,15.0,8.0,8.26
20.35,0.0540467059999999,119.5466,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,5.87
6.615,0.091954465,250.6408,2004.0,1.0,2.0,2.0,1.0,3.0,6.0,8.47
7.36,0.052418124,56.5588,2002.0,1.0,2.0,2.0,0.0,5.0,7.0,6.69
9.13,0.052058629,150.6024,2009.0,2.0,3.0,3.0,0.0,9.0,3.0,7.51
13.35,0.080387424,219.2166,1998.0,1.0,3.0,1.0,0.0,1.0,0.0,7.33
8.355,0.187523164,146.2418,2004.0,1.0,2.0,2.0,0.0,3.0,6.0,8.39
19.85,0.044460448,88.7856,1987.0,3.0,3.0,2.0,0.0,4.0,1.0,7.04
18.25,0.077882226,258.0962,2002.0,1.0,2.0,2.0,0.0,13.0,7.0,6.94
15.75,0.14048631,252.7382,1987.0,3.0,3.0,2.0,0.0,7.0,1.0,8.1
18.0,0.017979145,178.3686,2009.0,2.0,3.0,3.0,0.0,15.0,3.0,8.07
7.63,0.134919202,46.9402,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,6.66
10.195,0.012447775,197.611,1987.0,3.0,3.0,2.0,1.0,10.0,1.0,7.85
11.8,0.054264078,75.0012,2002.0,2.0,2.0,2.0,0.0,7.0,7.0,6.73
10.395,0.030219852,114.7176,2002.0,1.0,2.0,2.0,0.0,0.0,7.0,7.92
7.235,0.099879337,195.1452,1987.0,3.0,3.0,2.0,0.0,13.0,1.0,7.47
14.85,0.061226969,253.0698,2009.0,2.0,3.0,3.0,0.0,9.0,3.0,7.73
16.35,0.028207784,195.5478,1985.0,1.0,1.0,1.0,0.0,9.0,4.0,5.96
15.85,0.069491408,218.2166,2007.0,2.0,2.0,2.0,0.0,1.0,2.0,8.47
20.7,0.122015744,117.7466,2009.0,2.0,3.0,3.0,1.0,5.0,3.0,7.95
9.395,0.099120588,107.228,1997.0,1.0,1.0,2.0,0.0,13.0,8.0,7.61
13.5,0.159968994,147.6102,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,7.38
11.35,0.042949109,199.5742,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,8.29
14.1,0.088172355,232.2668,2002.0,1.0,2.0,2.0,0.0,4.0,7.0,8.33
6.15,0.078831762,98.97,1985.0,2.0,3.0,4.0,0.0,1.0,5.0,8.13
14.15,0.035263498,254.8014,2004.0,1.0,2.0,2.0,0.0,3.0,6.0,7.62
9.695,0.1298898309999999,185.3898,1987.0,3.0,3.0,2.0,0.0,6.0,1.0,8.18
4.88,0.134037,53.3298,2009.0,2.0,3.0,3.0,1.0,0.0,3.0,6.29
10.195,0.1458673469999999,194.0794,1997.0,1.0,1.0,2.0,1.0,4.0,8.0,8.27
14.65,0.121554149,53.7324,1985.0,1.0,1.0,1.0,0.0,10.0,4.0,5.74
19.0,0.091924311,189.753,1985.0,1.0,1.0,1.0,0.0,9.0,4.0,5.25
15.35,0.2366167539999999,217.6482,1985.0,1.0,1.0,1.0,0.0,13.0,4.0,5.39
15.35,0.074553522,91.883,1987.0,3.0,3.0,2.0,0.0,13.0,1.0,7.87
6.695,0.075864171,192.082,2004.0,1.0,2.0,2.0,0.0,15.0,6.0,8.82
10.0,0.037977917,128.6994,2007.0,2.0,2.0,2.0,1.0,13.0,2.0,6.47
8.63,0.031143591,183.9582,1999.0,2.0,1.0,2.0,0.0,13.0,9.0,8.59
15.0,0.154860353,106.1938,2007.0,2.0,2.0,2.0,0.0,15.0,2.0,8.31
20.0,0.028238317,46.3744,2009.0,2.0,3.0,3.0,1.0,6.0,3.0,5.2
17.1,0.073700837,207.1638,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,8.89
9.1,0.008027701,81.1618,1987.0,3.0,3.0,2.0,1.0,5.0,1.0,7.72
16.0,0.099290166,214.0902,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,7.3
15.85,0.180096791,57.3904,1998.0,1.0,3.0,1.0,0.0,14.0,0.0,4.76
14.35,0.008499464,81.3618,1985.0,2.0,3.0,4.0,0.0,0.0,5.0,7.33
19.1,0.177629525,173.9422,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,7.79
7.27,0.020865797,90.2488,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,6.7
6.59,0.026180032,120.7098,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,7.84
13.1,0.037734334,173.9054,2009.0,2.0,3.0,3.0,0.0,6.0,3.0,8.21
14.3,0.127435585,86.8224,1987.0,3.0,3.0,2.0,0.0,5.0,1.0,6.75
15.1,0.087762922,221.5456,2009.0,2.0,3.0,3.0,1.0,6.0,3.0,7.96
5.825,0.153127523,162.4894,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,5.78
10.195,0.0177030439999999,239.4538,2009.0,2.0,3.0,3.0,1.0,15.0,3.0,8.19
20.2,0.096433359,178.5028,1987.0,3.0,3.0,2.0,1.0,10.0,1.0,8.43
12.3,0.1281363459999999,248.346,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,6.89
16.75,0.0081849119999999,101.2674,1987.0,3.0,3.0,2.0,1.0,3.0,1.0,7.33
11.1,0.059846975,150.1366,1997.0,1.0,1.0,2.0,0.0,6.0,8.0,7.5
9.195,0.122494876,100.1016,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,7.26
15.35,0.0548467059999999,147.3734,1985.0,2.0,3.0,4.0,1.0,10.0,5.0,8.09
12.8,0.022980361,117.7492,1999.0,2.0,1.0,2.0,0.0,6.0,9.0,7.15
6.325,0.125154452,99.2042,2004.0,1.0,2.0,2.0,0.0,5.0,6.0,7.24
17.6,0.011762847,153.534,1985.0,2.0,3.0,4.0,0.0,9.0,5.0,8.92
6.17,0.010674255,63.4826,2009.0,2.0,3.0,3.0,0.0,10.0,3.0,6.65
6.98,0.041098016,81.6934,2004.0,1.0,2.0,2.0,0.0,3.0,6.0,6.71
11.3,0.077132215,197.411,1985.0,2.0,3.0,4.0,0.0,9.0,5.0,8.68
12.15,0.145013434,225.0404,2004.0,1.0,2.0,2.0,0.0,8.0,6.0,8.51
9.3,0.028683422,195.8136,2007.0,2.0,2.0,2.0,0.0,0.0,2.0,8.21
18.0,0.008554102,79.3618,1999.0,2.0,1.0,2.0,0.0,0.0,9.0,6.69
12.15,0.132058566,187.5872,2004.0,1.0,2.0,2.0,1.0,6.0,6.0,8.38
13.5,0.017895691,79.49600000000001,2002.0,1.0,2.0,2.0,1.0,13.0,7.0,7.38
19.35,0.0827317509999999,49.2034,2007.0,2.0,2.0,2.0,1.0,0.0,2.0,6.66
8.485,0.0580838309999999,103.199,1987.0,3.0,3.0,2.0,0.0,8.0,1.0,6.58
6.3,0.127449031,210.527,1997.0,1.0,1.0,2.0,0.0,3.0,8.0,8.75
20.85,0.097536998,225.3746,1987.0,3.0,3.0,2.0,0.0,15.0,1.0,8.12
15.5,0.143670179,48.4692,1998.0,1.0,3.0,1.0,1.0,5.0,0.0,3.9
17.0,0.139804885,265.7884,2002.0,1.0,2.0,2.0,1.0,3.0,7.0,8.29
